0.95738,0.042714,0.19431,0.017292,0.011364,0.192,0.017105,0.015278,0.020862,0.0046429,0.031818,0.0175,0.070278,0.011667,0.18615,0.12239,0.01875,0.015278,0.01725,0.0175,0.17372,0.53147,0.24226,0.0046429,0.017292,0.26981,0.17372,0.0095,0.094048,0.07473,0.015278,0.085375,0.14289,0.11837,0.015278,0.087683,0.01875,0.0046429,0.0088889,0.028548,0.028594,0.23832,0.30455,0.005,0.082628,0.0025,0.192,0.0046429,0.079605,0.017292,0.017292,0.028333,0.0046429,0.032353,0.0046429,0.015278,0.015278
0.95534,0.037073,0.076915,0.016739,0.010536,0.16922,0.01,0.016739,0.016739,0.005,0.069111,0.016739,0.047791,0.010536,0.026364,0.111,0.016176,0.0066667,0.017788,0.037073,0.032632,0.48156,0.032,0.005625,0.016739,0.077031,0.24278,0.022258,0.045893,0.075435,0.016176,0.090102,0.27118,0.049091,0.016176,0.02375,0.022258,0.005,0.005,0.022258,0.017788,0.2284,0.20269,0.005,0.035641,0.005,0.029265,0.007,0.019732,0.017292,0.016739,0.032095,0.005,0.032095,0.005,0.018889,0.01
0.95727,0.039625,0.025662,0.024655,0.0078571,0.28055,0.018409,0.014531,0.023846,0.005,0.02375,0.024655,0.042805,0.025156,0.025156,0.1218,0.024655,0.00925,0.018409,0.01913,0.018409,0.1218,0.029865,0.00925,0.023846,0.090745,0.1849,0.010385,0.05869,0.090745,0.018409,0.029143,0.1212,0.16706,0.01,0.081222,0.018409,0.018409,0.0078571,0.029865,0.014333,0.19519,0.30527,0.00925,0.22056,0.00375,0.038333,0.0078571,0.025662,0.037237,0.025156,0.059186,0.005,0.081222,0.00375,0.014333,0.010385
0.95513,0.049318,0.036538,0.024677,0.01125,0.15193,0.021979,0.013437,0.015952,0.0070833,0.036538,0.014211,0.024615,0.013611,0.024677,0.029286,0.018636,0.01125,0.021979,0.036538,0.031389,0.38773,0.21654,0.005,0.013611,0.21654,0.24491,0.01125,0.024677,0.068152,0.011923,0.057,0.037375,0.23038,0.01125,0.037976,0.024677,0.01125,0.0070833,0.0238,0.025882,0.16459,0.44875,0.012333,0.043372,0.005,0.024677,0.01475,0.1717,0.025882,0.025313,0.037976,0.005,0.074468,0.005,0.011964,0.01125
0.95721,0.043049,0.043049,0.017708,0.0059091,0.15698,0.016905,0.01625,0.020769,0.005,0.032778,0.032778,0.034595,0.01625,0.023548,0.017708,0.021964,0.005,0.01625,0.017708,0.023534,0.24336,0.057556,0.005,0.01625,0.046429,0.3842,0.014,0.060435,0.042436,0.0076786,0.057556,0.10833,0.1191,0.0059091,0.1191,0.0183,0.005,0.0069231,0.032353,0.023548,0.2337,0.13804,0.0055556,0.14673,0.005,0.034737,0.0055556,0.087766,0.027273,0.021964,0.027273,0.005,0.053488,0.005,0.0069231,0.014375
0.94813,0.041438,0.021379,0.021379,0.016591,0.21972,0.016591,0.016591,0.025606,0.0045833,0.016591,0.016591,0.0198,0.017609,0.025714,0.041463,0.020741,0.016591,0.016591,0.025714,0.025972,0.027632,0.10367,0.0045833,0.016591,0.066667,0.1088,0.016591,0.0198,0.089894,0.016591,0.025606,0.47955,0.022083,0.016591,0.051905,0.10219,0.010625,0.0078571,0.052386,0.024194,0.32373,0.12049,0.0145,0.15425,0.0045833,0.052386,0.0045833,0.12721,0.027297,0.020741,0.089894,0.0045833,0.028205,0.0045833,0.016591,0.014444
0.94906,0.13852,0.032,0.028148,0.0075,0.0859,0.039737,0.0075,0.034687,0.005,0.0086667,0.02119,0.028148,0.0274,0.034687,0.035441,0.037569,0.0068182,0.020278,0.0274,0.035441,0.066735,0.24577,0.010882,0.02119,0.055,0.11462,0.0055,0.037569,0.040897,0.022174,0.02119,0.10163,0.087843,0.005,0.053556,0.052727,0.005,0.0055,0.028929,0.045549,0.32732,0.052727,0.0070833,0.063617,0.005,0.041875,0.005,0.066735,0.038378,0.00875,0.032,0.005,0.052727,0.005,0.005,0.021477
0.94768,0.0375,0.047841,0.019792,0.0088462,0.24991,0.038919,0.0075,0.019,0.0046875,0.040658,0.013333,0.0375,0.019792,0.031429,0.045523,0.0375,0.0046875,0.0375,0.021923,0.0375,0.079896,0.043718,0.0046875,0.018125,0.045523,0.24991,0.018824,0.0375,0.07117,0.019,0.045523,0.24472,0.24202,0.011786,0.07117,0.037241,0.0046875,0.0046875,0.0375,0.022222,0.24778,0.049667,0.0047727,0.08105,0.0046875,0.019792,0.0047727,0.08105,0.021923,0.019792,0.081471,0.0046875,0.045523,0.0046875,0.019,0.0047727
0.94619,0.03381,0.02875,0.0059091,0.012308,0.1399,0.031029,0.027778,0.030968,0.005,0.031029,0.016667,0.03381,0.025435,0.033718,0.076809,0.025435,0.012308,0.025435,0.032917,0.016667,0.066111,0.17182,0.005,0.031029,0.097755,0.20125,0.02225,0.017941,0.042907,0.017941,0.03381,0.17176,0.032917,0.027,0.067935,0.13608,0.005,0.005,0.032961,0.027778,0.13608,0.15179,0.0059091,0.096563,0.004375,0.030968,0.004375,0.047955,0.025833,0.018056,0.032961,0.004375,0.029138,0.004375,0.021053,0.005
0.94761,0.072439,0.097766,0.021375,0.020294,0.17663,0.021591,0.021591,0.032759,0.0046875,0.038676,0.045417,0.049079,0.020294,0.026786,0.045417,0.020833,0.019333,0.024423,0.1,0.034531,0.36027,0.050128,0.0046875,0.022391,0.054625,0.6321,0.0090909,0.034531,0.094674,0.023125,0.024423,0.098367,0.080116,0.009,0.10838,0.02463,0.01,0.0046875,0.0345,0.021053,0.20259,0.098367,0.0046875,0.080116,0.0046875,0.045676,0.005,0.080222,0.038676,0.011154,0.080222,0.0046875,0.20066,0.0046875,0.012857,0.0046875
0.93915,0.064872,0.2692,0.01587,0.01125,0.29481,0.0204,0.01587,0.025484,0.01125,0.06925,0.012,0.01587,0.012639,0.064872,0.084524,0.024741,0.01,0.023125,0.01587,0.092667,0.12281,0.093043,0.01125,0.055,0.13855,0.36664,0.022115,0.1351,0.16412,0.012639,0.023125,0.091932,0.11117,0.01125,0.084767,0.06,0.012,0.01125,0.01587,0.018333,0.46826,0.072439,0.01125,0.027813,0.0041667,0.025417,0.0041667,0.031176,0.064872,0.012639,0.028333,0.0041667,0.1901,0.00875,0.01125,0.012
0.93919,0.028952,0.023276,0.017826,0.016111,0.35804,0.015385,0.016111,0.031563,0.005,0.042,0.020714,0.073085,0.016111,0.035455,0.051279,0.0165,0.015714,0.024667,0.0505,0.020714,0.11225,0.28769,0.0086364,0.0066667,0.11225,0.21962,0.016111,0.048224,0.0505,0.016786,0.061364,0.047905,0.0375,0.016316,0.30691,0.018854,0.005,0.005,0.017826,0.02,0.1476,0.073085,0.0065625,0.073085,0.005,0.051279,0.005,0.11204,0.042222,0.020192,0.09625,0.005,0.051279,0.005,0.0075,0.0125
0.93838,0.29896,0.439,0.026094,0.014048,0.13922,0.023304,0.014048,0.0695,0.007,0.02,0.014048,0.047434,0.014048,0.05359,0.095109,0.023333,0.011111,0.024516,0.04527,0.074268,0.099255,0.04527,0.011111,0.014048,0.1191,0.1026,0.014048,0.014048,0.56129,0.019808,0.016522,0.22793,0.023333,0.014048,0.095109,0.0196,0.014048,0.011111,0.081429,0.040441,0.10898,0.095109,0.0091667,0.38398,0.005,0.014048,0.007,0.040441,0.04527,0.016522,0.091279,0.005,0.018542,0.005,0.014048,0.014048
0.94154,0.12959,0.019286,0.021635,0.0175,0.054276,0.016071,0.019565,0.070814,0.005,0.0365,0.0365,0.023333,0.016071,0.0365,0.1766,0.0175,0.015909,0.019565,0.02371,0.0214,0.38464,0.27667,0.0075,0.0425,0.073409,0.44049,0.015,0.048378,0.12959,0.017778,0.02125,0.2549,0.059487,0.017647,0.023333,0.025781,0.016071,0.005,0.11293,0.018158,0.18775,0.26585,0.009375,0.06878,0.005,0.023333,0.009375,0.11479,0.070814,0.023333,0.086333,0.005,0.06,0.005,0.019286,0.015909
0.93896,0.014524,0.080978,0.023333,0.01425,0.26849,0.024697,0.01425,0.01425,0.005625,0.032027,0.01425,0.023621,0.023333,0.24115,0.025588,0.023333,0.005,0.029653,0.0575,0.023833,0.059477,0.056341,0.01425,0.01425,0.097813,0.056341,0.01425,0.024219,0.20892,0.01425,0.029214,0.30963,0.51411,0.01425,0.023333,0.023333,0.0094444,0.005,0.015341,0.078556,0.34955,0.097813,0.005,0.12429,0.0025,0.024219,0.005625,0.078556,0.1265,0.023571,0.033421,0.005,0.038205,0.005,0.01125,0.01425
0.92901,0.040152,0.040152,0.023889,0.0075,0.13344,0.016579,0.0204,0.0315,0.0066667,0.016667,0.078214,0.052429,0.014167,0.15382,0.037984,0.023462,0.0094444,0.060395,0.082907,0.016579,0.3688,0.101,0.012273,0.019674,0.043235,0.41219,0.016579,0.028621,0.071829,0.016579,0.13344,0.11489,0.060395,0.016579,0.23613,0.064872,0.005,0.012273,0.0204,0.023929,0.18933,0.1445,0.0075,0.1445,0.005,0.067625,0.0066667,0.094091,0.019674,0.016579,0.060395,0.005,0.41205,0.005,0.016579,0.016667
0.9275,0.035833,0.13217,0.018587,0.01525,0.20225,0.0065,0.0065,0.079342,0.005,0.017273,0.018958,0.038871,0.013824,0.0725,0.11856,0.0205,0.0065909,0.02875,0.048984,0.031034,0.11856,0.24937,0.005,0.01,0.34085,0.53621,0.01525,0.22015,0.14904,0.0075,0.022222,0.15816,0.050758,0.0070833,0.079342,0.15816,0.0065,0.005,0.086829,0.0825,0.38182,0.3725,0.0075,0.11856,0.005,0.11856,0.005,0.060714,0.056471,0.015714,0.085875,0.005,0.021154,0.005,0.01525,0.013824
0.93194,0.037,0.023846,0.019211,0.022391,0.21143,0.038649,0.025484,0.066375,0.005,0.025484,0.0072727,0.063333,0.016429,0.089286,0.12466,0.038649,0.005,0.025484,0.028636,0.01975,0.177,0.2172,0.0079167,0.018667,0.37574,0.42161,0.019211,0.051974,0.21143,0.021905,0.023846,0.2698,0.18196,0.005,0.022391,0.025,0.005,0.0066667,0.033529,0.023846,0.38027,0.32077,0.019211,0.36387,0.005,0.025484,0.005,0.092209,0.028125,0.0072727,0.082683,0.005,0.21143,0.005,0.012692,0.019211
0.93282,0.0275,0.20321,0.0275,0.011111,0.15971,0.017391,0.014545,0.021538,0.005,0.094167,0.017391,0.056154,0.0204,0.12594,0.041397,0.022407,0.020208,0.032969,0.017391,0.017391,0.1529,0.29071,0.005,0.01625,0.082927,0.094167,0.015,0.15971,0.10598,0.017391,0.030323,0.085,0.069812,0.015,0.0275,0.056154,0.0135,0.009375,0.053611,0.017391,0.20343,0.12594,0.0064286,0.09064,0.005,0.24118,0.0058333,0.15092,0.034545,0.016,0.053611,0.005,0.056154,0.005,0.017391,0.015
0.93128,0.076951,0.024655,0.0208,0.018553,0.2449,0.011538,0.01125,0.018553,0.005,0.018958,0.018958,0.14734,0.013,0.14576,0.2244,0.018958,0.018125,0.050417,0.0465,0.024464,0.24373,0.50518,0.012143,0.018958,0.052436,0.46968,0.005625,0.145,0.092442,0.018553,0.0285,0.052436,0.029839,0.024464,0.087024,0.056,0.004375,0.0045833,0.03197,0.033235,0.27453,0.30657,0.0085,0.052436,0.004375,0.15551,0.0045833,0.14734,0.023654,0.018958,0.03197,0.004375,0.11841,0.004375,0.010909,0.0072222
0.91948,0.026364,0.13633,0.020179,0.025859,0.30106,0.017308,0.017941,0.0275,0.0045,0.020179,0.017941,0.47836,0.02069,0.11966,0.095814,0.017941,0.0070455,0.020179,0.040625,0.046905,0.2608,0.41884,0.0058333,0.023333,0.036316,0.22708,0.00625,0.020179,0.30106,0.020179,0.020179,0.30632,0.16435,0.019167,0.020179,0.025859,0.00625,0.00625,0.19681,0.036346,0.53754,0.23122,0.0045,0.035278,0.0045,0.036316,0.00625,0.035278,0.020179,0.020179,0.043049,0.0045,0.017308,0.0045,0.017941,0.020179
0.91709,0.15245,0.021111,0.021724,0.021111,0.22843,0.021111,0.012,0.050641,0.005,0.086512,0.021111,0.021111,0.005,0.036667,0.171,0.055976,0.0084615,0.02,0.021111,0.15,0.3117,0.049737,0.005,0.021111,0.036667,0.15245,0.021111,0.036667,0.33705,0.0077273,0.051625,0.086512,0.10078,0.021111,0.021111,0.021724,0.021111,0.005,0.043108,0.031774,0.58567,0.12864,0.005,0.32181,0.005,0.029167,0.005,0.087159,0.036667,0.0085714,0.036667,0.005,0.3117,0.005,0.0079167,0.005
0.91692,0.082429,0.034107,0.15796,0.015909,0.52272,0.014474,0.013056,0.18415,0.005,0.10434,0.01663,0.03,0.01,0.23625,0.10568,0.012353,0.0083333,0.042,0.0272,0.086389,0.087162,0.10568,0.005,0.01,0.10568,0.047258,0.0061111,0.026875,0.24425,0.015909,0.10568,0.10568,0.31546,0.0063636,0.15796,0.040862,0.005,0.0063636,0.034107,0.015909,0.12272,0.32273,0.005,0.15796,0.00375,0.10568,0.005,0.21549,0.10944,0.054531,0.063485,0.00375,0.079853,0.005,0.012353,0.012353
0.91654,0.015455,0.01931,0.015357,0.010769,0.097391,0.016413,0.010769,0.011071,0.005,0.31418,0.01931,0.037917,0.0225,0.01931,0.24327,0.013824,0.005,0.0145,0.097391,0.057125,0.097159,0.096686,0.0145,0.034,0.2037,0.27962,0.006875,0.038553,0.28477,0.013437,0.13851,0.064702,0.2446,0.010769,0.028939,0.010769,0.005,0.010769,0.017292,0.021667,0.27962,0.26794,0.013437,0.057927,0.005,0.040769,0.005,0.029706,0.038243,0.013889,0.01931,0.005,0.42491,0.005,0.021774,0.01931
0.91864,0.014079,0.11949,0.063472,0.013906,0.29214,0.023125,0.005,0.1017,0.0065,0.08369,0.005,0.0236,0.020952,0.041,0.063472,0.037037,0.013906,0.052424,0.063472,0.13692,0.1215,0.34821,0.005,0.013906,0.19796,0.16179,0.0057143,0.023125,0.08369,0.051875,0.08369,0.11745,0.023125,0.013971,0.040517,0.105,0.0081818,0.0083333,0.039643,0.020952,0.11949,0.12922,0.0088462,0.08369,0.005,0.08369,0.0059375,0.11949,0.042742,0.02375,0.090116,0.005,0.08369,0.005,0.014079,0.0061111
0.90528,0.01619,0.060395,0.043182,0.01,0.49951,0.016111,0.061667,0.056571,0.01,0.037742,0.01619,0.037742,0.01,0.099886,0.099886,0.033214,0.01,0.019348,0.061667,0.033214,0.12078,0.35932,0.0075,0.060395,0.18184,0.3487,0.01,0.061667,0.15065,0.01619,0.041719,0.32519,0.061667,0.01,0.048529,0.014219,0.025417,0.004375,0.015882,0.018864,0.26887,0.15937,0.011,0.033214,0.004375,0.0294,0.005,0.2424,0.060395,0.037155,0.15937,0.004375,0.31154,0.004375,0.01,0.01
0.91008,0.03,0.056143,0.0090909,0.093,0.109,0.03,0.052576,0.14684,0.004375,0.10114,0.025556,0.094186,0.0090909,0.18375,0.036034,0.036667,0.0055556,0.080395,0.052576,0.029091,0.09375,0.253,0.005,0.011429,0.019375,0.23065,0.025789,0.093,0.036034,0.029091,0.065946,0.031154,0.20481,0.025556,0.065833,0.036034,0.03,0.005,0.15627,0.029,0.25866,0.1508,0.005,0.13032,0.004375,0.051774,0.004375,0.13032,0.054559,0.010962,0.09375,0.005,0.14684,0.004375,0.013333,0.01
0.90584,0.14341,0.03,0.045,0.019737,0.37648,0.016176,0.0073077,0.068784,0.005,0.14389,0.020833,0.065833,0.020833,0.19625,0.11854,0.020833,0.005,0.10212,0.014375,0.0315,0.15022,0.60531,0.005,0.055882,0.14341,0.21612,0.0216,0.14341,0.377,0.0073077,0.0315,0.033871,0.37648,0.005625,0.22735,0.023942,0.0063636,0.0061111,0.08859,0.043047,0.31962,0.27147,0.0063636,0.020833,0.005,0.019737,0.0089286,0.081447,0.020833,0.0315,0.16755,0.005,0.059,0.005,0.011,0.005
0.90751,0.066625,0.0975,0.02413,0.025185,0.1901,0.0975,0.023333,0.027241,0.005,0.037879,0.015156,0.044861,0.012308,0.16541,0.040735,0.025185,0.0075,0.025185,0.028,0.030323,0.13415,0.1744,0.0067857,0.013333,0.08119,0.24532,0.025185,0.12456,0.12946,0.021029,0.22868,0.043,0.3908,0.008,0.22827,0.013333,0.0067857,0.005,0.061795,0.023,0.25036,0.08119,0.021842,0.052973,0.005,0.021111,0.012308,0.061795,0.026786,0.024091,0.13521,0.005,0.033281,0.005,0.010455,0.008
0.90303,0.030455,0.11527,0.015769,0.026481,0.17942,0.030455,0.006875,0.027054,0.005,0.029138,0.017763,0.063963,0.026481,0.030455,0.078929,0.026481,0.005,0.016333,0.054875,0.02275,0.13333,0.15549,0.0081818,0.025435,0.15549,0.36321,0.017763,0.041974,0.13218,0.017763,0.039559,0.15549,0.19151,0.0077778,0.025435,0.10297,0.0081818,0.005,0.041974,0.041974,0.21856,0.11522,0.016333,0.36321,0.0025,0.017763,0.005,0.10545,0.026481,0.025435,0.030455,0.005,0.041974,0.005,0.044359,0.015769
0.89739,0.040972,0.040972,0.032212,0.0205,0.060946,0.08975,0.030208,0.020313,0.005,0.29109,0.016167,0.040972,0.0205,0.13152,0.13022,0.026591,0.0205,0.030208,0.18041,0.040972,0.096279,0.25538,0.01,0.012778,0.41196,0.14766,0.016167,0.096279,0.12489,0.0145,0.040972,0.075,0.096279,0.016167,0.0375,0.0375,0.005,0.0091667,0.040972,0.0205,0.24603,0.16573,0.02119,0.29109,0.005,0.040972,0.011875,0.25538,0.040972,0.015455,0.066447,0.005,0.24603,0.005,0.032212,0.016167
0.89001,0.03425,0.017167,0.061,0.051897,0.37102,0.037727,0.03425,0.080128,0.0046875,0.051852,0.040313,0.040313,0.0421,0.22307,0.03425,0.0068182,0.01125,0.061,0.051897,0.18862,0.47027,0.096,0.0046875,0.028438,0.054667,0.29612,0.32644,0.03425,0.57763,0.058125,0.068194,0.30588,0.16174,0.013846,0.057419,0.035595,0.0046875,0.0046875,0.071081,0.12439,0.3052,0.0775,0.016071,0.34104,0.0046875,0.1269,0.0052778,0.17428,0.060758,0.006,0.18862,0.0046875,0.16227,0.0046875,0.043654,0.0046875
0.89619,0.069868,0.19458,0.044394,0.021316,0.18956,0.086341,0.057778,0.017692,0.005,0.044394,0.0225,0.09686,0.0083333,0.11289,0.090952,0.021316,0.0061111,0.0244,0.19458,0.021316,0.21936,0.21936,0.0075,0.0244,0.079359,0.15354,0.0058333,0.035804,0.18956,0.0083333,0.057778,0.1549,0.13245,0.02381,0.0244,0.044394,0.018214,0.005,0.060676,0.086313,0.25286,0.10739,0.0061111,0.057778,0.0041667,0.03537,0.0060714,0.044394,0.044394,0.021316,0.026538,0.0041667,0.13228,0.0041667,0.018333,0.0244
0.88944,0.017,0.040323,0.042941,0.01475,0.07881,0.0925,0.024,0.023587,0.0075,0.1702,0.015882,0.017045,0.07881,0.017,0.12833,0.025385,0.015882,0.045286,0.017,0.041406,0.19562,0.5633,0.015882,0.037857,0.042941,0.07881,0.012222,0.049097,0.10172,0.040323,0.063649,0.038448,0.18676,0.015882,0.028519,0.017045,0.012222,0.012222,0.07881,0.015882,0.43945,0.31632,0.015882,0.10772,0.005,0.088547,0.012222,0.1449,0.074211,0.024,0.32824,0.005,0.12245,0.005,0.012222,0.015882
0.89112,0.015,0.017708,0.048472,0.015,0.50808,0.055541,0.020714,0.015,0.010556,0.082439,0.046429,0.058289,0.015,0.017609,0.046429,0.008125,0.015,0.017609,0.015,0.022672,0.12022,0.23327,0.0041667,0.015,0.14408,0.42318,0.015,0.22559,0.12293,0.015,0.069744,0.10545,0.020185,0.005,0.1987,0.031129,0.0071429,0.015,0.25444,0.04,0.25444,0.12319,0.019038,0.10545,0.0041667,0.092024,0.0066667,0.08225,0.025833,0.017609,0.12646,0.0041667,0.046429,0.005,0.0184,0.015
0.87183,0.019667,0.0225,0.025185,0.024808,0.12777,0.032969,0.024808,0.0225,0.005,0.14198,0.040811,0.019667,0.086395,0.10739,0.029516,0.086395,0.0078571,0.019667,0.070128,0.0525,0.38583,0.10739,0.005,0.028036,0.1787,0.45054,0.019667,0.022368,0.10739,0.021389,0.040714,0.18191,0.086395,0.024808,0.028333,0.040811,0.021389,0.0097222,0.43459,0.0225,0.18346,0.1498,0.005,0.021389,0.005,0.036176,0.019667,0.34858,0.024808,0.012,0.034091,0.005,0.070375,0.005,0.028333,0.0084375
0.87201,0.017941,0.19755,0.0225,0.0145,0.26673,0.067903,0.072424,0.021316,0.0075,0.208,0.017941,0.064483,0.12352,0.31198,0.089474,0.021375,0.0145,0.11929,0.063214,0.061019,0.0524,0.35171,0.005,0.071563,0.16596,0.3575,0.0145,0.017941,0.16596,0.017941,0.14422,0.19755,0.22824,0.015833,0.089474,0.06725,0.017941,0.0145,0.11929,0.018333,0.10462,0.76031,0.0225,0.080357,0.005,0.061019,0.0075,0.047917,0.089474,0.0225,0.099487,0.005,0.080357,0.0075,0.015833,0.12352
0.88159,0.097961,0.16656,0.0388,0.017143,0.10857,0.016667,0.015625,0.021739,0.006,0.044815,0.067833,0.17184,0.049821,0.105,0.10857,0.016111,0.069677,0.024063,0.040192,0.077344,0.23515,0.16457,0.015625,0.016667,0.094028,0.29542,0.018889,0.12633,0.23515,0.018889,0.067833,0.097961,0.28094,0.021739,0.020875,0.094,0.016667,0.005,0.094,0.017143,0.32127,0.14946,0.018889,0.11884,0.005,0.082576,0.0095833,0.12318,0.10857,0.018889,0.33696,0.006,0.2525,0.005,0.020875,0.021739
0.88337,0.059118,0.076486,0.023438,0.03,0.25519,0.015,0.02913,0.081118,0.0045833,0.028,0.015,0.028,0.017308,0.030962,0.10603,0.027778,0.0145,0.044839,0.029091,0.20198,0.11262,0.51875,0.013333,0.037759,0.1542,0.51875,0.0675,0.028333,0.21949,0.03,0.11341,0.12033,0.11262,0.021786,0.035893,0.062786,0.011875,0.0045833,0.12196,0.059118,0.51875,0.37132,0.0089286,0.047969,0.00375,0.044839,0.025588,0.2402,0.11112,0.023438,0.032593,0.0045833,0.11341,0.00375,0.24186,0.0045833
